#s_m,x_m,y_m, psi_rad, kappa_radpm,vx_mps, ax_mps2,heading,ld_m
215.7848871,34.3946336,81.5742493,4.7236709,-0.1167054,8.0,0.0,-1.570859328747864,0.6
215.9848731,34.394621,81.3742555,4.701306,-0.1069469,8.0,0.0,-1.5922481456508548,0.6
216.1848591,34.3903316,81.1743311,4.6808929,-0.097219,8.0,0.0,-1.611690860770934,0.6
216.3848451,34.3821555,80.9745112,4.6624182,-0.0875392,8.0,0.0,-1.6291974677808083,0.6
216.5848311,34.3704829,80.7748691,4.6458794,-0.077863,8.0,0.0,-1.6447693124154434,0.6
216.7848171,34.3557035,80.5754391,4.6312744,-0.0682039,8.0,0.0,-1.6584086983728346,0.6
216.9848031,34.3382044,80.3762172,4.6186012,-0.0585335,8.0,0.0,-1.6701147912123668,0.6
217.1847891,34.3183753,80.1772224,4.6078625,-0.0488645,8.0,0.0,-1.6798866359918625,0.6
217.3847751,34.296602,79.9784251,4.5990571,-0.039193,8.0,0.0,-1.6877248010669557,0.6
217.5847611,34.2732713,79.7798056,4.5921868,-0.0295151,8.0,0.0,-1.6936268725253003,0.6
217.7847471,34.2487689,79.5813285,4.5872521,-0.0198309,8.0,0.0,-1.6975930444155602,0.6
217.9847331,34.2234791,79.382947,4.5842567,-0.0101245,8.0,0.0,-1.6996171772214008,0.6
218.184719,34.1977881,79.1846194,4.5832026,-0.0004172,8.0,0.0,-1.6997236646089953,0.6
218.384705,34.1720756,78.9862916,4.583998,0.0080632,8.0,0.0,-1.6981118695699633,0.6
218.584691,34.146683,78.7879242,4.5864173,0.0161314,8.0,0.0,-1.6948891536206214,0.6
218.784677,34.12193,78.5894775,4.5904127,0.0227097,8.0,0.0,-1.6904308107711092,0.6
218.984663,34.0980616,78.3909192,4.595168,0.0248466,8.0,0.0,-1.6854616629382324,0.6
219.184649,34.0751806,78.1922486,4.6003507,0.0269846,8.0,0.0,-1.6800824011740116,0.6
219.384635,34.0533682,77.9934539,4.6058903,0.0281841,8.0,0.0,-1.6744471623837711,0.6
219.584621,34.0326766,77.7945414,4.6116162,0.0290792,8.0,0.0,-1.6686314786135625,0.6
219.784607,34.0131423,77.5955134,4.6175213,0.0299781,8.0,0.0,-1.662636006300698,0.6
219.984593,33.9948012,77.3963674,4.6236074,0.0308864,8.0,0.0,-1.656459540997526,0.6
220.184579,33.977691,77.1971182,4.6298751,0.0317964,8.0,0.0,-1.6500997657967695,0.6
220.384565,33.9618478,76.9977577,4.6363254,0.0327117,8.0,0.0,-1.6435587255116904,0.6
220.584551,33.9473092,76.7983012,4.6429591,0.0336302,8.0,0.0,-1.6368323602300412,0.6
220.784537,33.9341127,76.5987539,4.6497767,0.0345522,8.0,0.0,-1.6299227038688548,0.6
220.984523,33.9222949,76.3991133,4.6567796,0.0354811,8.0,0.0,-1.6228267843975388,0.6
221.184509,33.9118945,76.1994031,4.6639682,0.0364123,8.0,0.0,-1.615544996227326,0.6
221.3844949,33.9029482,75.9996133,4.671344,0.0373506,8.0,0.0,-1.6080751730077225,0.6
221.5844809,33.8954947,75.7997668,4.6789078,0.0382931,8.0,0.0,-1.6004167903989266,0.6
221.7844669,33.889572,75.5998723,4.6866602,0.0392388,8.0,0.0,-1.5925700263693305,0.6
221.9844529,33.8852178,75.3999287,4.6946027,0.0401892,8.0,0.0,-1.5845321689982848,0.6
222.1844389,33.882471,75.1999681,4.702735,0.0411429,8.0,0.0,-1.5763041098322206,0.6
222.3844249,33.8813695,74.9999804,4.7110588,0.0420996,8.0,0.0,-1.567885106487861,0.6
222.5844109,33.8819517,74.7999961,4.7195741,0.0430601,8.0,0.0,-1.5592735045947315,0.6
222.7843969,33.884256,74.6000279,4.7282817,0.0440242,8.0,0.0,-1.5504690749607544,0.6
222.9843829,33.888321,74.4000776,4.737183,0.0449928,8.0,0.0,-1.5414709251751417,0.6
223.1843689,33.8941846,74.2001854,4.7462778,0.0459656,8.0,0.0,-1.532278635199832,0.6
223.3843549,33.9018859,74.0003424,4.7555682,0.0469431,8.0,0.0,-1.5228903504203666,0.6
223.5843409,33.9114627,73.8005871,4.7650543,0.0479256,8.0,0.0,-1.5133057025235868,0.6
223.7843269,33.9229534,73.6009365,4.7747372,0.0489128,8.0,0.0,-1.5035242959702815,0.6
223.9843129,33.9363971,73.4013972,4.7846186,0.049906,8.0,0.0,-1.4935433024429305,0.6
224.1842989,33.9518306,73.2020162,4.7946985,0.0509045,8.0,0.0,-1.4833631884389678,0.6
224.3842849,33.9692942,73.0027888,4.8049793,0.051909,8.0,0.0,-1.472981773916502,0.6
224.5842708,33.9888244,72.8037604,4.8154613,0.05292,8.0,0.0,-1.4623983652515025,0.6
224.7842568,34.0104595,72.6049532,4.8261459,0.0539368,8.0,0.0,-1.4516119772738698,0.6
224.9842428,34.0342389,72.406381,4.8370352,0.0549613,8.0,0.0,-1.440620311583452,0.6
225.1842288,34.0601977,72.2080956,4.8481292,0.0559923,8.0,0.0,-1.4294223433154258,0.6
225.3842148,34.0883771,72.0101001,4.8594309,0.0570306,8.0,0.0,-1.4180169410424424,0.6
225.5842008,34.1188118,71.8124456,4.8709407,0.0580769,8.0,0.0,-1.4064024761586251,0.6
225.7841868,34.1515396,71.6151606,4.8826602,0.0591306,8.0,0.0,-1.3945771257920536,0.6
225.9841728,34.1865995,71.4182681,4.894592,0.0601944,8.0,0.0,-1.3825384476210578,0.6
226.1841588,34.224025,71.2218231,4.9067367,0.0612663,8.0,0.0,-1.3702860712756761,0.6
226.3841448,34.2638567,71.0258408,4.9190977,0.0623526,8.0,0.0,-1.3578166582966018,0.6
226.5841308,34.3061279,70.8303756,4.9316769,0.0634496,8.0,0.0,-1.3451272020496257,0.6
226.7841168,34.3508755,70.6354646,4.9444771,0.0645863,8.0,0.0,-1.332209419745843,0.6
226.9841028,34.3981384,70.4411426,4.9575144,0.0657954,8.0,0.0,-1.3190511871378425,0.6
227.1840888,34.4479525,70.2474654,4.970794,0.0670139,8.0,0.0,-1.3056486586536615,0.6
227.3840748,34.5003592,70.0544681,4.9843213,0.0682746,8.0,0.0,-1.2919947805171634,0.6
227.5840607,34.5553955,69.8622064,4.9981029,0.0695539,8.0,0.0,-1.2780843861966364,0.6
227.7840467,34.6131006,69.6707296,5.0121414,0.0708435,8.0,0.0,-1.2639166204483812,0.6
227.9840327,34.6735132,69.4800877,5.0264392,0.0721462,8.0,0.0,-1.24948852871737,0.6
228.1840187,34.7366694,69.2903391,5.0409988,0.0734627,8.0,0.0,-1.2347965368182463,0.6
228.3840047,34.8026069,69.1015376,5.0558227,0.0747894,8.0,0.0,-1.219839271384999,0.6
228.5839907,34.8713607,68.9137439,5.0709136,0.0761328,8.0,0.0,-1.2046138227765475,0.6
228.7839767,34.9429656,68.7270189,5.0862746,0.0774891,8.0,0.0,-1.1891167238865217,0.6
228.9839627,35.0174555,68.5414259,5.1019082,0.0788614,8.0,0.0,-1.1733451484761996,0.6
229.1839487,35.0948633,68.3570303,5.1178182,0.0802522,8.0,0.0,-1.1572960534570804,0.6
229.3839347,35.17522,68.1739016,5.1340075,0.0816561,8.0,0.0,-1.1409654456547393,0.6
229.5839207,35.2585567,67.992109,5.1504798,0.0830821,8.0,0.0,-1.124349900377793,0.6
229.7839067,35.3449023,67.8117262,5.1672392,0.0845251,8.0,0.0,-1.1074452451945072,0.6
229.9838927,35.4342845,67.6328292,5.184289,0.0859888,8.0,0.0,-1.090248847234559,0.6
230.1838787,35.5267302,67.4554947,5.201634,0.0874771,8.0,0.0,-1.0727541092986739,0.6
230.3838647,35.6222634,67.2798057,5.2192783,0.0889824,8.0,0.0,-1.054958622135477,0.6
230.5838507,35.720908,67.1058441,5.2372265,0.090517,8.0,0.0,-1.0368555877600112,0.6
230.7838366,35.8226856,66.9336965,5.2554842,0.0920742,8.0,0.0,-1.018442074309362,0.6
230.9838226,35.9276154,66.7634524,5.2740556,0.093659,8.0,0.0,-0.9997102903972669,0.6
231.1838086,36.0357155,66.5952037,5.2929473,0.0952761,8.0,0.0,-0.9806565657129978,0.6
231.3837946,36.1470019,66.4290446,5.3121648,0.0969166,8.0,0.0,-0.9612740819026914,0.6
231.5837806,36.2614872,66.2650744,5.331714,0.0985959,8.0,0.0,-0.9415556024510262,0.6
231.7837666,36.3791835,66.1033931,5.3516025,0.1003056,8.0,0.0,-0.9214951157869413,0.6
231.9837526,36.5000997,65.9441047,5.3718363,0.1020532,8.0,0.0,-0.9010849969272015,0.6
232.1837386,36.6242397,65.7873196,5.3924237,0.1038431,8.0,0.0,-0.8803175205106814,0.6
232.3837246,36.7516117,65.6331426,5.4133728,0.1056677,8.0,0.0,-0.8591842163076442,0.6
232.5837106,36.8822108,65.4816945,5.4346915,0.1075436,8.0,0.0,-0.8376767822760565,0.6
232.7836966,37.0160373,65.3330894,5.45639,0.1094624,8.0,0.0,-0.8157842834118014,0.6
232.9836826,37.1530861,65.1874481,5.4784775,0.1114353,8.0,0.0,-0.7934980254697005,0.6
233.1836686,37.2933413,65.0449022,5.5009644,0.1134633,8.0,0.0,-0.7708059890409225,0.6
233.3836546,37.4368027,64.9055677,5.5238634,0.1155462,8.0,0.0,-0.7476970044601754,0.6
233.5836406,37.5834393,64.769591,5.5471849,0.1176976,8.0,0.0,-0.7241580962326001,0.6
233.7836266,37.7332371,64.6371021,5.5709432,0.1199158,8.0,0.0,-0.7001749016104969,0.6
233.9836125,37.8861715,64.5082415,5.595154,0.1222175,8.0,0.0,-0.6757326261364717,0.6
234.1835985,38.0421998,64.3831649,5.619831,0.1245909,8.0,0.0,-0.6508145413495333,0.6
234.3835845,38.2013121,64.2620024,5.6449914,0.1270319,8.0,0.0,-0.6254081746474979,0.6
234.5835705,38.3634386,64.14493,5.6706477,0.1295683,8.0,0.0,-0.5995012375704031,0.6
234.7835565,38.5285441,64.0320961,5.6967813,0.1313777,8.0,0.0,-0.5732341655824303,0.6
234.9835425,38.6965604,63.9236347,5.7231542,0.132379,8.0,0.0,-0.546759403858084,0.6
235.1835285,38.8673781,63.8196656,5.7497338,0.1334622,8.0,0.0,-0.5202884018751406,0.6
235.3835145,39.0408866,63.7202548,5.7758689,0.1278304,8.0,0.0,-0.49472400320913,0.6
235.5835005,39.216892,63.6253049,5.8008645,0.1221511,8.0,0.0,-0.4702989761040473,0.6
235.7834865,39.395157,63.5346853,5.8247005,0.1159327,8.0,0.0,-0.447119700531381,0.6
235.9834725,39.5754726,63.4482226,5.8472039,0.1091336,8.0,0.0,-0.4252931733277845,0.6
236.1834585,39.7576602,63.3657032,5.8683566,0.1023983,8.0,0.0,-0.4048109506536371,0.6
236.3834445,39.941458,63.2869503,5.8881706,0.0957824,8.0,0.0,-0.38565687708324464,0.6
236.5834305,40.1267605,63.2117199,5.9066673,0.0891968,8.0,0.0,-0.36781707458636953,0.6
236.7834165,40.3133666,63.1398105,5.9238516,0.0826732,8.0,0.0,-0.35128355348932855,0.6
236.9834024,40.5011299,63.0709983,5.9397353,0.0761851,8.0,0.0,-0.3360467337080749,0.6
237.1833884,40.6899516,63.0050438,5.9543264,0.0697228,8.0,0.0,-0.32210274674397543,0.6
237.3833744,40.8796268,62.9417445,5.9676244,0.0632854,8.0,0.0,-0.30944645004145627,0.6
237.5833604,41.0701223,62.8808398,5.9796384,0.0568605,8.0,0.0,-0.2980750835965738,0.6
237.7833464,41.2612879,62.8221083,5.9903691,0.050457,8.0,0.0,-0.287983990830856,0.6
237.9833324,41.4530301,62.7653107,5.9998201,0.0440647,8.0,0.0,-0.27917151363393916,0.6
238.1833184,41.6452961,62.7101962,6.0079951,0.0376836,8.0,0.0,-0.2716348212072587,0.6
238.3833044,41.8379275,62.6565447,6.0148938,0.0313176,8.0,0.0,-0.2653717678039642,0.6
238.5832904,42.0309217,62.6040924,6.0205211,0.0249579,8.0,0.0,-0.2603802392384059,0.6
238.7832764,42.224167,62.5526063,6.0248774,0.0186109,8.0,0.0,-0.2566583802599604,0.6
238.9832624,42.4175972,62.5018412,6.0279654,0.0122737,8.0,0.0,-0.2542032220934971,0.6
239.1832484,42.6111736,62.4515454,6.0297869,0.0059418,8.0,0.0,-0.25301467571714675,0.6
239.3832344,42.8047799,62.4014874,6.0303439,-0.0003701,8.0,0.0,-0.25308898976809885,0.6
239.5832204,42.9984007,62.3514103,6.029639,-0.0066791,8.0,0.0,-0.2544242825495784,0.6
239.7832064,43.1919514,62.3010755,6.0276732,-0.0129735,8.0,0.0,-0.2570187324341374,0.6
239.9831924,43.3853671,62.2502397,6.0244504,-0.019257,8.0,0.0,-0.2608696625810343,0.6
240.1831783,43.5785929,62.1986575,6.0199709,-0.0255396,8.0,0.0,-0.2659773359073422,0.6
240.3831643,43.771547,62.1460906,6.0142365,-0.0318088,8.0,0.0,-0.272338644295425,0.6
240.5831503,43.9641622,62.0922975,6.0072479,-0.0380823,8.0,0.0,-0.2799543157381403,0.6
240.7831363,44.1563666,62.0370378,5.9990044,-0.0443557,8.0,0.0,-0.2888257790649497,0.6
240.9831223,44.3480714,61.9800757,5.9895059,-0.0506367,8.0,0.0,-0.2989519853743333,0.6
241.1831083,44.5391789,61.9211786,5.9787508,-0.0569261,8.0,-0.6260301,-0.3103365715527674,0.6
241.3830943,44.7296256,61.8601026,5.9667363,-0.0632229,7.984335,-1.5255406,-0.3229812892388966,0.6
241.5830803,44.9192636,61.7966305,5.9534616,-0.0695405,7.9460325,-1.510939,-0.33688823567449405,0.6
241.7830663,45.1080124,61.7305232,5.9389214,-0.0758669,7.9079137,-1.4964772,-0.3520620540357587,0.6
241.9830523,45.2957369,61.6615594,5.9231136,-0.0822226,7.8699777,-1.4821538,-0.3685049291177105,0.6
242.1830383,45.482275,61.5895288,5.9060342,-0.0886042,7.8322238,-1.4679675,-0.3862253832432737,0.6
242.3830243,45.6675538,61.5141853,5.8876721,-0.0950124,7.794651,-1.453917,-0.4052279156055745,0.6
242.5830103,45.8513287,61.4353515,5.868027,-0.101472,7.7572584,-1.4400009,-0.42552134219282944,0.6
242.7829963,46.0334843,61.3527965,5.8470845,-0.107968,7.7200452,-1.4262181,-0.44711558918784544,0.6
242.9829823,46.2138164,61.2663268,5.8248355,-0.1145392,7.6830105,-1.4125672,-0.47002159658429465,0.6
243.1829683,46.3920834,61.1757684,5.8012706,-0.1211712,7.6461535,-1.3990469,-0.4942563127097761,0.6
243.3829542,46.5681633,61.0808846,5.7763629,-0.1278977,7.6094733,-1.3856561,-0.5198371796353304,0.6
243.5829402,46.7417107,60.9815555,5.7501061,-0.1347264,7.572969,-1.3723934,-0.5467812825803114,0.6
243.7829262,46.9125397,60.8775744,5.7224693,-0.1416965,7.5366399,-1.3592577,-0.5751230148545079,0.6
243.9829122,47.0803549,60.7687932,5.6934168,-0.1488591,7.5004851,-1.3462477,-0.604892392421568,0.6
244.1828982,47.2448227,60.6550895,5.6629259,-0.1561484,7.4645037,-1.3333622,-0.6361282751818482,0.6
244.3828842,47.4057169,60.5362622,5.6309342,-0.1637687,7.4286949,-1.3206,-0.6688846758547227,0.6
244.5828702,47.5625854,60.412267,5.5974058,-0.171603,7.3930578,-1.30796,-0.7031839836885665,0.6
244.7828562,47.7151271,60.2829504,5.5623901,-0.1779388,7.3575918,-1.295441,-0.7387682606581124,0.6
244.9828422,47.8629728,60.1482876,5.5262617,-0.1833982,7.3222959,-1.2830418,-0.7754457393782532,0.6
245.1828282,48.0057528,60.0083217,5.4890405,-0.1879624,7.2871693,-1.2707613,-0.8128077223072325,0.6
245.3828142,48.1432253,59.8630987,5.451845,-0.1840527,7.2522112,-1.2585983,-0.8496182821160968,0.6
245.5828002,48.2752632,59.7129113,5.4154123,-0.1803345,7.2174208,-1.2465518,-0.8856718842020104,0.6
245.7827862,48.401793,59.5580727,5.3797717,-0.175742,7.1827973,-1.2346205,-0.9208154498837229,0.6
245.9827722,48.52281,59.3988763,5.3451371,-0.1706669,7.1483399,-1.2228034,-0.9549509392246135,0.6
246.1827582,48.6383356,59.2356251,5.3114935,-0.1657998,7.1140478,-1.2110995,-0.9881098553415774,0.6
246.3827441,48.7483636,59.0686668,5.2788151,-0.1610686,7.0799202,-1.1995076,-1.0203231583929333,0.6
246.5827301,48.8529782,58.8982171,5.2470618,-0.1564912,7.0459564,-1.1880266,-1.0516229203613168,0.6
246.7827161,48.9521942,58.7246001,5.2162083,-0.1521151,7.0121554,-1.1766555,-1.0820447457193172,0.6
246.9827021,49.0460868,58.5480391,5.1862141,-0.147876,6.9785166,-1.1653932,-1.11162149969783,0.6
247.1826881,49.1347293,58.3687538,5.1570496,-0.1437805,6.9450392,-1.1542388,-1.1403769014197433,0.6
247.3826741,49.2181597,58.1870392,5.1287,-0.1397906,6.9117224,-1.1431911,-1.1683345721401,0.6
247.5826601,49.2964964,58.0030198,5.1011312,-0.1359103,6.8785654,-1.1322492,-1.1955172840382255,0.6
247.7826461,49.3697913,57.816968,5.0743304,-0.1321442,6.8455675,-1.1214119,-1.2219444488970326,0.6
247.9826321,49.4381472,57.6290366,5.0482738,-0.1284602,6.8127279,-1.1106784,-1.2476374760598372,0.6
248.1826181,49.501661,57.4393859,5.0229408,-0.124874,6.7800458,-1.1000477,-1.2726116586790523,0.6
248.3826041,49.5604051,57.2482539,4.9983239,-0.1213551,6.7475205,-1.0895187,-1.2968820367691565,0.6
248.5825901,49.6145057,57.0557092,4.9743979,-0.1179121,6.7151512,-1.0790905,-1.3204641022778587,0.6
248.7825761,49.6640437,56.8619712,4.9511563,-0.1145383,6.6829372,-1.068762,-1.343370843622417,0.6
248.9825621,49.7091331,56.6671411,4.9285837,-0.111217,6.6508777,-1.0585325,-1.3656145573213592,0.6
249.1825481,49.7498825,56.4713345,4.9066662,-0.1079612,6.6189721,-1.0585325,-1.387205630269567,0.6
249.3825341,49.7863877,56.2747334,4.8854,-0.104745,6.5869119,-0.8863747,-1.408154169786318,0.6
249.58252,49.8187728,56.0773735,4.8647681,-0.1015802,6.5599453,-0.6909966,-1.4284696498428455,0.6
249.782506,49.8471385,55.8794211,4.8447669,-0.0984576,6.5388457,-0.5121841,-1.448160365154027,0.6
249.982492,49.871602,55.6809415,4.8253865,-0.095368,6.5231621,-0.3477575,-1.4672336617341621,0.6
250.182478,49.8922774,55.4820143,4.806618,-0.0923213,6.5124919,-0.1965747,-1.485697109084466,0.6
250.382464,49.909274,55.2827698,4.7884593,-0.0892966,6.5064527,-0.0563508,-1.5035553767633196,0.6
250.58245,49.9227118,55.0832256,4.7708999,-0.0863052,6.5047204,0.0736408,-1.5208160809864404,0.6
250.782436,49.9327026,54.8834971,4.7539372,-0.0833388,6.5069841,0.1948549,-1.5374828440472612,0.6
250.982422,49.9393635,54.683625,4.7375658,-0.0803921,6.51297,0.3084794,-1.553561042988959,0.6
251.182408,49.9428103,54.4836597,4.7217799,-0.077472,6.5224353,0.4150739,-1.5690546047446214,0.6
251.382394,49.9431586,54.2836854,4.7065784,-0.074563,6.5351496,0.5160813,-1.5839667050426796,0.6
251.58238,49.9405247,54.0837103,4.6919555,-0.0716744,6.5509234,0.6117801,-1.5983007781227676,0.6
251.782366,49.935025,53.883804,4.6779093,-0.0687995,6.5695733,0.7030828,-1.612059767622852,0.6
251.982352,49.9267753,53.6839899,4.664437,-0.0659353,6.5909412,0.7906808,-1.6252466786478967,0.6
252.182338,49.9158911,53.4842953,4.6515355,-0.0630863,6.614889,0.874876,-1.637862964937,0.6
252.382324,49.9024891,53.2847639,4.639204,-0.0602415,6.6412862,0.9566237,-1.6499104377276437,0.6
252.58231,49.8866837,53.0854011,4.6274398,-0.057408,6.6700304,1.0360181,-1.6613917931201652,0.6
252.7822959,49.8685907,52.8862358,4.6162418,-0.0545798,6.7010211,1.1137161,-1.672306978555319,0.6
252.9822819,49.8483249,52.6872799,4.605609,-0.0517559,6.7341769,1.190127,-1.6826572755154716,0.6
253.1822679,49.8260008,52.4885429,4.5955402,-0.0489388,6.769428,1.2654567,-1.6924447002795195,0.6
253.3822539,49.8017327,52.2900341,4.586035,-0.0461194,6.8067101,1.3404417,-1.7016682243588939,0.6
253.5822399,49.775635,52.0917598,4.5770933,-0.0433053,6.84598,1.4150174,-1.710328538573613,0.6
253.7822259,49.7478206,51.8937148,4.5687139,-0.0404929,6.8871917,1.489629,-1.7184266776061592,0.6
253.9822119,49.7184037,51.695904,4.5608971,-0.0376815,6.9303116,1.5645736,-1.7259622646252302,0.6
254.1821979,49.6874975,51.4983235,4.5536422,-0.0348732,6.975314,1.6400115,-1.7329365374696843,0.6
254.3821839,49.6552127,51.3009549,4.5469487,-0.0320641,7.0221766,1.7163749,-1.7393492987806938,0.6
254.5821699,49.6216647,51.103808,4.5408173,-0.0292563,7.0708886,1.7938015,-1.7451998127798907,0.6
254.7821559,49.5869621,50.9068507,4.5352469,-0.0264501,7.121442,1.8725172,-1.750489534714414,0.6
254.9821419,49.5512189,50.7100839,4.5302378,-0.0236441,7.1738337,1.9528226,-1.7552185017605166,0.6
255.1821279,49.5145469,50.5134953,4.52579,-0.0208386,7.2280678,2.034939,-1.7593853976485487,0.6
255.3821139,49.477053,50.3170452,4.5219029,-0.0180328,7.2841529,2.1191454,-1.7629916572763784,0.6
255.5820999,49.4388544,50.1207496,4.5185774,-0.0152263,7.3421034,2.2056953,-1.7660369853339477,0.6
255.7820858,49.4000552,49.9245561,4.5158128,-0.0124215,7.4019388,2.2946998,-1.7685211866457609,0.6
255.9820718,49.3607699,49.7284654,4.5136091,-0.0096165,7.4636797,2.3865076,-1.7704444449784995,0.6
256.1820578,49.3211096,49.5324608,4.5119666,-0.006811,7.5273535,2.4813899,-1.7718062258345946,0.6
256.3820438,49.2811779,49.3364882,4.5108847,-0.0040069,7.5929926,2.5794969,-1.7726076184806936,0.6
256.5820298,49.2410941,49.1405718,4.510364,-0.0012012,7.6606307,2.6812711,-1.7728478167043122,0.6
256.7820158,49.2009592,48.9446453,4.5104041,0.0016021,7.7303102,2.5952724,-1.772527518656601,0.6
256.9820018,49.1608886,48.7487135,4.5110048,0.0044056,7.7971618,2.3646629,-1.7716468192850297,0.6
257.1819878,49.1209931,48.5527589,4.5121663,0.0072096,7.857578,2.1343126,-1.770204611393228,0.6
257.3819738,49.0813749,48.3567205,4.5138883,0.0100103,7.9117126,1.9051589,-1.7682023802986144,0.6
257.5819598,49.042155,48.1606317,4.5161703,0.0128131,7.9597241,1.6070946,-1.7656404632721396,0.6
257.7819458,49.003433,47.9644198,4.5190129,0.015612,8.0,0.0,-1.7625180448351947,0.6
257.9819318,48.9653256,47.768097,4.5224149,0.0184111,8.0,0.0,-1.7588361452093886,0.6
258.1819178,48.9279439,47.5716489,4.5263767,0.0212103,8.0,0.0,-1.7545944306742944,0.6
258.3819038,48.8913904,47.3750149,4.5308981,0.0240044,8.0,0.0,-1.749793823249705,0.6
258.5818898,48.855787,47.1782393,4.5359779,0.0268014,8.0,0.0,-1.7444342261605388,0.6
258.7818758,48.8212342,46.9812498,4.5416177,0.0295956,8.0,0.0,-1.7385149861795322,0.6
258.9818617,48.7878498,46.7840697,4.5478159,0.0323915,8.0,0.0,-1.7320375990506616,0.6
259.1818477,48.7557455,46.586691,4.5545731,0.0351899,8.0,0.0,-1.7249997028407547,0.6
259.3818337,48.7250266,46.3890622,4.5618912,0.0379912,8.0,0.0,-1.7174020278860802,0.6
259.5818197,48.6958148,46.1912376,4.5697688,0.0407965,8.0,0.0,-1.7092432653416882,0.6
259.7818057,48.6682143,45.993155,4.5782088,0.0436068,8.0,0.0,-1.7005224485402324,0.6
259.9817917,48.6423437,45.7948502,4.5872111,0.0464233,8.0,0.0,-1.6912383009095426,0.6
260.1817777,48.6183167,45.5963255,4.5967766,0.049245,8.0,0.0,-1.6813897182074784,0.6
260.3817637,48.5962432,45.3975484,4.6069086,0.0520768,8.0,0.0,-1.6709754584204148,0.6
260.5817497,48.5762438,45.1985803,4.6176062,0.0549147,8.0,0.0,-1.6599928384764928,0.6
260.7817357,48.5584287,44.9993816,4.6288737,0.0577672,8.0,0.0,-1.648440020311131,0.6
260.9817217,48.5429168,44.8000001,4.6407126,0.0606318,8.0,0.0,-1.636314225855928,0.6
261.1817077,48.5298242,44.6004537,4.6531246,0.0635076,8.0,0.0,-1.6236135453945897,0.6
261.3816937,48.519266,44.4007389,4.6661157,0.0664079,8.0,0.0,-1.6103327699586032,0.6
261.5816797,48.5113618,44.2009212,4.6796865,0.0693181,8.0,0.0,-1.596469660986231,0.6
261.7816657,48.506228,44.0009989,4.6938424,0.0722548,8.0,0.0,-1.5820195222606686,0.6
261.9816517,48.5039836,43.8010286,4.7085876,0.0752098,8.0,0.0,-1.5669789254218895,0.6
262.1816376,48.504747,43.6010506,4.7239249,0.0781941,8.0,0.0,-1.5513393786876668,0.6
262.3816236,48.5086379,43.401101,4.739868,0.0812494,8.0,0.0,-1.5350910745417512,0.6
262.5816096,48.5157767,43.201249,4.7564238,0.0843265,8.0,0.0,-1.5182296910479016,0.6
262.7815956,48.5262844,43.0015402,4.7735837,0.0872563,8.0,0.0,-1.5007795087888676,0.6
262.9815816,48.5402751,42.8020477,4.7913249,0.0901722,8.0,0.0,-1.4827476524469332,0.6
263.1815676,48.5578598,42.6028484,4.8096404,0.0927961,8.0,0.0,-1.4642011397729824,0.6
263.3815536,48.5791352,42.4040143,4.8283942,0.0947679,8.0,0.0,-1.4452487858813894,0.6
263.5815396,48.6041785,42.2055908,4.8475445,0.0967316,8.0,0.0,-1.42597234280548,0.6
263.7815256,48.6330345,42.007737,4.8668382,0.0957692,8.0,0.0,-1.4068212000101716,0.6
263.9815116,48.6656808,41.8104316,4.8858386,0.0942489,8.0,0.0,-1.3879738324460775,0.6
264.1814976,48.7020416,41.6137666,4.904521,0.0922335,8.0,0.0,-1.3695425685703124,0.6
264.3814836,48.7420131,41.4178429,4.922665,0.0892469,8.0,0.0,-1.3516929673906006,0.6
264.5814696,48.7854884,41.2226046,4.9402213,0.0863048,8.0,0.0,-1.334432771690819,0.6
264.7814556,48.8323122,41.0282068,4.957187,0.0833872,8.0,0.0,-1.3177566064360429,0.6
264.9814416,48.8823792,40.8345857,4.9735738,0.0804924,8.0,0.0,-1.3016580867269307,0.6
265.1814276,48.9355584,40.6417891,4.9893853,0.0776297,8.0,0.0,-1.2861325310200706,0.6
265.3814135,48.9917159,40.4498702,5.0046248,0.0747934,8.0,0.0,-1.2711746483843365,0.6
265.5813995,49.0507515,40.2587681,5.019303,0.0719821,8.0,0.0,-1.2567784020129442,0.6
265.7813855,49.1125167,40.0685829,5.0334175,0.0691905,8.0,0.0,-1.2429419101657333,0.6
265.9813715,49.1769159,39.8792455,5.0469772,0.0664157,8.0,0.0,-1.2296584787040294,0.6
266.1813575,49.243826,39.6907757,5.0599843,0.0636593,8.0,0.0,-1.2169276778874336,0.6
266.3813435,49.3131224,39.5031935,5.0724398,0.0609139,8.0,0.0,-1.204744884170634,0.6
266.5813295,49.3847105,39.3164391,5.0843496,0.0581838,8.0,0.0,-1.1931087458424356,0.6
266.7813155,49.4584544,39.1305616,5.0957128,0.0554643,8.0,0.0,-1.1820168496967094,0.6
266.9813015,49.534262,38.9454975,5.1065339,0.0527544,8.0,0.0,-1.1714660113096937,0.6
267.1812875,49.6120192,38.7612405,5.1168144,0.0500556,8.0,0.0,-1.1614556563969385,0.6
267.3812735,49.6916117,38.5777832,5.1265552,0.0473635,8.0,0.0,-1.1519835437163193,0.6
267.5812595,49.7729456,38.3950717,5.1357593,0.04468,8.0,0.0,-1.1430475235632525,0.6
267.7812455,49.8559021,38.2131093,5.1444262,0.0419978,8.0,0.0,-1.1346488401034516,0.6
267.9812315,49.9403869,38.0318436,5.1525574,0.0393199,8.0,0.0,-1.1267852308319224,0.6
268.1812175,50.0262955,37.8512457,5.1601536,0.0366458,8.0,0.0,-1.119456620522913,0.6
